date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200712,DE,12804.0,981.0,124605.0,,totalTestEncountersViral,188572.0,58.0,,10.0,,,,7120.0,A+,7/11/2020 18:00,2020-07-11T18:00:00Z,07/11 14:00,517.0,,2020-07-11T18:00:00Z,,16175.0,,11823.0,459.0,58.0,188572.0,137409.0,,,,,,,,,,,10,61,3233,137409,3873,137409,0,0,9b22c86f1c4424ded42e273481f68d2d0d4075ee,0,0,0,0,0,
20200712,FL,265432.0,,2304196.0,2096.0,totalTestEncountersViral,2917932.0,7542.0,18590.0,,,,,,A,7/11/2020 23:59,2020-07-11T23:59:00Z,07/11 19:59,4346.0,18590.0,2020-07-11T23:59:00Z,3165354.0,337795.0,2819784.0,,4346.0,,2917932.0,2576813.0,,,,297009.0,12002.0,284980.0,,,,,12,15149,83408,2571724,129145,2569628,45,249,49dbf20539df46de15be2d89db201c92bd261390,0,0,0,0,0,
20200712,GA,116926.0,,966490.0,,totalTestsViral,1083416.0,2512.0,13259.0,,2621.0,,,,A,7/12/2020 14:50,2020-07-12T14:50:00Z,07/12 10:50,3001.0,13259.0,2020-07-12T14:50:00Z,1083416.0,106089.0,977327.0,116926.0,,,,,183094.0,9367.0,,,,,,,,,13,2525,16018,1083416,18543,1083416,5,54,9952e635634246d892cdb2c26931b042ae69143f,0,0,0,0,0,
20200712,GU,312.0,8.0,16667.0,,posNeg,16979.0,3.0,,,,,,202.0,B,7/10/2020 23:15,2020-07-10T23:15:00Z,07/10 19:15,5.0,,2020-07-10T23:15:00Z,16858.0,,,304.0,,,,16971.0,142.0,2.0,,,,,,,,,66,0,0,16979,0,16979,0,0,a1109160e4caf8f227dc2bc8ad413e4efc3430e0,0,0,0,0,0,
20200712,HI,1200.0,,92720.0,,totalTestEncountersViral,110405.0,,125.0,,,,,872.0,D,7/11/2020 18:00,2020-07-11T18:00:00Z,07/11 14:00,19.0,125.0,2020-07-11T18:00:00Z,111318.0,1154.0,,,,,110405.0,93920.0,,,,,,,,,,,15,42,1644,93920,1999,93920,0,0,9cba3bb3c37356ff1c22c2af827d4bed965562ba,0,0,0,0,0,
20200712,IA,35071.0,,339342.0,,posNeg,374413.0,177.0,,54.0,,26.0,,26234.0,A+,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,750.0,,2020-07-12T24:00:00Z,,,,35071.0,,,,375563.0,,,,35357.0,2428.0,32894.0,,,,,19,424,5628,374413,6052,374413,2,0,cfa7e5404e93f5141344b877308fe1febc93342c,0,0,0,0,0,
20200712,ID,10505.0,730.0,114756.0,,totalTestsPeopleViral,124531.0,140.0,468.0,33.0,139.0,,,3114.0,A,7/11/2020 19:00,2020-07-11T19:00:00Z,07/11 15:00,102.0,468.0,2020-07-11T19:00:00Z,,,,9775.0,82.0,20.0,,124531.0,,,,,,,,,,,16,577,2335,125261,2891,125261,1,19,06c279829e5b00fc475d92012fb6b8875fe1d1ec,0,0,0,0,0,
20200712,IL,155048.0,1132.0,1829066.0,,posNeg,1984114.0,1342.0,,311.0,,127.0,,,A,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,7388.0,,2020-07-12T24:00:00Z,1982982.0,,,153916.0,7187.0,201.0,,,,,,,,,,,,,17,954,37940,1984114,38894,1984114,19,0,83f5f3f0f22524cea60c1963f2815638c7122755,0,0,0,0,0,
20200712,IN,51612.0,,513035.0,,totalTestsViral,735038.0,702.0,7527.0,237.0,1592.0,68.0,,38623.0,A+,7/11/2020 23:59,2020-07-11T23:59:00Z,07/11 19:59,2760.0,7527.0,2020-07-11T23:59:00Z,735038.0,54984.0,,,2567.0,193.0,,564647.0,,,,,,,,,,,18,533,5968,564647,6048,564647,4,69,6573c85a097579679fd484f61cecf7f4ecb446d6,0,0,0,0,0,
20200712,KS,18611.0,,199168.0,,posNeg,217779.0,,1304.0,,405.0,,160.0,905.0,A,7/10/2020 10:00,2020-07-10T10:00:00Z,07/10 06:00,284.0,1304.0,2020-07-10T10:00:00Z,,,,,,,,217779.0,,,,,,,,,,,20,0,0,217779,0,217779,0,0,3e1c531950e2413f63591ad87510c7b4ea63ad6d,0,0,0,0,0,
20200712,KY,19389.0,827.0,418781.0,,totalTestsViral,437088.0,370.0,2779.0,75.0,1014.0,,,5322.0,B,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,625.0,2779.0,2020-07-12T24:00:00Z,437088.0,,,18562.0,621.0,4.0,,,38895.0,,,,,,,,,,21,268,0,438170,0,438170,3,0,c259b28f47dae60a564a51fe9e8548baa9ebf311,0,0,0,0,0,
20200712,LA,78122.0,,856873.0,,posNeg,934995.0,1243.0,,,,134.0,,46334.0,B,7/12/2020 13:00,2020-07-12T13:00:00Z,07/12 09:00,3416.0,,2020-07-12T13:00:00Z,,,,78122.0,3308.0,108.0,,934995.0,,,,,,,,,,,22,1319,9229,934995,10548,934995,13,0,46ae2ec0e7429f1a4264efff9be3f92875ae6946,0,0,0,0,0,
20200712,MA,111597.0,,845883.0,,totalTestsViral,1260707.0,583.0,11608.0,93.0,,43.0,,94347.0,A+,7/12/2020 10:00,2020-07-12T10:00:00Z,07/12 06:00,8325.0,11608.0,2020-07-12T10:00:00Z,1260707.0,140577.0,,105629.0,8110.0,215.0,,951512.0,,,,80573.0,,,,,,,25,199,10947,957480,7040,957480,15,8,7526e441f4089f6bcdadce81491bc78907b0c9cc,0,0,0,0,0,
20200712,MD,73109.0,,570282.0,,totalTestsViral,802280.0,392.0,11420.0,114.0,,,,5230.0,A,7/12/2020 10:00,2020-07-12T10:00:00Z,07/12 06:00,3319.0,11420.0,2020-07-12T10:00:00Z,802280.0,85712.0,,73109.0,3188.0,131.0,,643391.0,,,,,,,,,,,24,642,13472,643391,21140,643391,9,67,be886a34b10df73000785ca8e8bf8603ced5b455,0,0,0,0,0,
20200712,ME,3539.0,396.0,118775.0,,posNeg,122314.0,19.0,371.0,9.0,,3.0,,2994.0,A+,7/11/2020 23:59,2020-07-11T23:59:00Z,07/11 19:59,114.0,371.0,2020-07-11T23:59:00Z,121918.0,4344.0,117405.0,3143.0,113.0,1.0,,,8116.0,375.0,7733.0,,,,,,,,23,19,2405,122314,2424,122314,2,3,9db54714a65767ce0ecca6a52eee0925d5aee3e7,0,0,0,0,0,
20200712,MI,76776.0,7438.0,1219379.0,,posNeg,1296155.0,505.0,,174.0,,99.0,,53867.0,A+,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,6314.0,,2020-07-12T24:00:00Z,1315305.0,95926.0,1219379.0,69338.0,6068.0,246.0,,,183784.0,,,,,,,,,,26,406,21627,1296155,22033,1296155,1,0,5ea24b2b45da14a6d8d12c546a85b05455ff3acb,0,0,0,0,0,
20200712,MN,42281.0,,712771.0,,totalTestEncountersViral,755052.0,251.0,4399.0,123.0,1335.0,,,36582.0,A,7/11/2020 17:00,2020-07-11T17:00:00Z,07/11 13:00,1540.0,4399.0,2020-07-11T17:00:00Z,,,,42281.0,1502.0,38.0,755052.0,,,,,,,,,,,,27,710,12247,755052,12957,755052,3,33,c5747c7ec2a8bfb9f0d31f5f288414e496299a90,0,0,0,0,0,
20200712,MO,27443.0,,458065.0,,totalTestsViral,605046.0,883.0,,,,80.0,,,B,7/12/2020 15:00,2020-07-12T15:00:00Z,07/12 11:00,1069.0,,2020-07-12T15:00:00Z,605046.0,32546.0,571520.0,27443.0,,,,485508.0,,,,50108.0,1745.0,48363.0,,,,,29,310,10648,485508,14620,485508,0,0,3e7e04826328536c4a4bd4ffe074dc0c39e7f2c2,0,0,0,0,0,
20200712,MP,33.0,,10734.0,,posNeg,10767.0,,4.0,,,,,19.0,D,7/11/2020 07:01,2020-07-11T07:01:00Z,07/11 03:01,2.0,4.0,2020-07-11T07:01:00Z,11335.0,,,33.0,,,,10697.0,,,,,,,,,,,69,2,0,10767,2,10767,0,0,d408ec8e7cdc889f68d04b4badd440522cba8885,0,0,0,0,0,
20200712,MS,36287.0,326.0,298924.0,,posNeg,335211.0,963.0,3495.0,202.0,,107.0,,22167.0,A,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,1249.0,3495.0,2020-07-12T24:00:00Z,334029.0,,,35961.0,1227.0,22.0,,,13123.0,95.0,,,,,,,,,28,868,0,335211,868,335211,19,0,89792883a9f2a2c6438ab360c490c56a050cae97,0,0,0,0,0,
20200712,MT,1758.0,,112903.0,,posNeg,114661.0,26.0,128.0,,,,,865.0,C,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,29.0,128.0,2020-07-12T24:00:00Z,114661.0,,,1758.0,,,,,,,,,,,,,,,30,81,1221,114661,1302,114661,0,1,24a3c1d5a5644cdfc900554078b1edf1a10f40ad,0,0,0,0,0,
20200712,NC,85701.0,,1113874.0,,posNeg,1199575.0,1070.0,,,,,,55318.0,A,7/12/2020 11:15,2020-07-12T11:15:00Z,07/12 07:15,1503.0,,2020-07-12T11:15:00Z,1199575.0,,,85701.0,1503.0,,,,,,,,,,,,,,37,1908,21609,1199575,23517,1199575,4,0,3f8d944956d11e30bf1d6bc9c4bd144c2ef26073,0,0,0,0,0,
20200712,ND,4331.0,,118145.0,,totalTestEncountersViral,223258.0,38.0,271.0,,,,,3570.0,D,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,78.0,271.0,2020-07-12T24:00:00Z,228523.0,,,4331.0,74.0,4.0,223258.0,120014.0,5812.0,205.0,5607.0,,,,,,,,38,91,1537,122476,4311,122476,0,8,e298d8c35854e8d61581ce41e32a170bfb225185,0,0,0,0,0,
20200712,NE,20998.0,,187105.0,,totalTestsViral,262284.0,95.0,1421.0,,,,,15724.0,B,7/11/2020 20:00,2020-07-11T20:00:00Z,07/11 16:00,285.0,1421.0,2020-07-11T20:00:00Z,262284.0,25780.0,235794.0,20998.0,,,,208338.0,,,,,,,,,,,31,221,4028,208103,5451,208103,-1,2,9a8e5b7b713aa3cd5830580ff54f0fdc249435b8,0,0,0,0,0,
20200712,NH,6024.0,,127365.0,,totalTestsViral,181329.0,22.0,589.0,,191.0,,,5013.0,B,7/11/2020 09:00,2020-07-11T09:00:00Z,07/11 05:00,391.0,589.0,2020-07-11T09:00:00Z,181329.0,,,6024.0,,,,133389.0,24597.0,,,21388.0,,,,,,,33,33,1054,133389,3510,133389,1,4,4ec9bab1131be773cd6e7e02a4c0e6143f48bfc5,0,0,0,0,0,
20200712,NJ,175298.0,,1510306.0,,posNeg,1685604.0,890.0,20632.0,163.0,,86.0,,31190.0,A+,7/12/2020 13:00,2020-07-12T13:00:00Z,07/12 09:00,15361.0,20632.0,2020-07-12T13:00:00Z,1685604.0,,,175298.0,13594.0,1767.0,,,,,,,,,,,,,34,339,23981,1685604,24320,1685604,16,0,8146beeaf2644c4beb6698293e2ecbe8705d2246,0,0,0,0,0,
20200712,NM,14773.0,,395981.0,,posNeg,410754.0,158.0,2187.0,,,,,6271.0,B,7/11/2020 18:21,2020-07-11T18:21:00Z,07/11 14:21,543.0,2187.0,2020-07-11T18:21:00Z,410754.0,,,14773.0,,,,,,,,,,,,,,,35,224,6949,410754,7173,410754,4,26,a5ec262a815bab8c1c19ab415e70e4db1162d38a,0,0,0,0,0,
20200712,NV,27683.0,,319873.0,,totalTestEncountersViral,469636.0,895.0,,239.0,,114.0,,764.0,A+,7/12/2020 11:50,2020-07-12T11:50:00Z,07/12 07:50,593.0,,2020-07-12T11:50:00Z,434401.0,,,27683.0,,,469636.0,346799.0,,,,,,,,,,,32,845,5478,347556,8373,347556,1,0,972f216429b9fa8f0ce0d80e82d9702a1f448cdb,0,0,0,0,0,
20200712,NY,401706.0,,4271489.0,,posNeg,4673195.0,801.0,89995.0,174.0,,102.0,,71565.0,A,7/11/2020 23:59,2020-07-11T23:59:00Z,07/11 19:59,24979.0,89995.0,2020-07-11T23:59:00Z,,,,401706.0,,,4673195.0,,,,,,,,,,,,36,677,61741,4673195,62418,4673195,5,0,d141396301cae1322b59820ab556f8d49180fa2c,0,0,0,0,0,
20200712,OH,65592.0,3923.0,940794.0,,posNeg,1006386.0,954.0,8842.0,289.0,2185.0,154.0,,44663.0,B,7/12/2020 14:00,2020-07-12T14:00:00Z,07/12 10:00,3058.0,8842.0,2020-07-12T14:00:00Z,1002463.0,,,61669.0,2801.0,257.0,,,,,,,,,,,,,39,1378,21973,1006386,23351,1006386,22,72,83ae11c8a953e36f7c1073bfd0a346df06a5bfdb,0,0,0,0,0,
20200712,OK,20235.0,,400037.0,,posNeg,420272.0,499.0,2032.0,186.0,,,,15485.0,A+,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,422.0,2032.0,2020-07-12T24:00:00Z,423285.0,22367.0,400037.0,20235.0,,,,,49472.0,1592.0,,,,,,,,,40,456,0,420272,456,420272,1,40,b8f9a039309981376db8071b3279ecc2c239e9b7,0,0,0,0,0,
20200712,OR,12170.0,573.0,284002.0,,posNeg,296172.0,208.0,1180.0,56.0,,30.0,,3009.0,A+,7/12/2020 03:01,2020-07-12T03:01:00Z,07/11 23:01,234.0,1180.0,2020-07-12T03:01:00Z,,,284002.0,10881.0,,,,286197.0,,,,,,,,,,,41,319,3670,296172,3989,296172,2,0,bda2f8937aae2e0a5f6b6642072681bd8b9672a5,0,0,0,0,0,
20200712,PA,95266.0,2714.0,829018.0,,posNeg,924284.0,652.0,,,,96.0,,73354.0,A+,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,6904.0,,2020-07-12T24:00:00Z,,,,92552.0,,,,921570.0,,,,,,,,,,,42,577,11384,924284,11961,924284,7,0,e40d3fab3460787cd92109a5be593ab6bfcebcdb,0,0,0,0,0,
20200712,PR,2583.0,,255766.0,,posNeg,258349.0,174.0,,12.0,,11.0,,,B,7/12/2020 06:30,2020-07-12T06:30:00Z,07/12 02:30,167.0,,2020-07-12T06:30:00Z,258001.0,3966.0,253922.0,2583.0,71.0,96.0,,,,7071.0,,,,,,,,,72,148,0,258349,148,258349,0,0,bb329bea2b271131fe2977ed1a2ea339db780965,0,0,0,0,0,
20200712,RI,17312.0,,149343.0,,totalTestEncountersViral,292723.0,61.0,2051.0,4.0,,5.0,,1685.0,A+,7/10/2020 12:00,2020-07-10T12:00:00Z,07/10 08:00,976.0,2051.0,2020-07-10T12:00:00Z,278357.0,24885.0,253472.0,17312.0,,,292723.0,166655.0,,,,,,,,,,,44,0,0,166655,2934,166655,0,0,82bdaa54534eb791bbfbdd7e5e60ee1040301ce2,0,0,0,0,0,
20200712,SC,56648.0,,435860.0,,posNeg,492508.0,1472.0,3398.0,,,,,20957.0,A,7/10/2020 23:59,2020-07-10T23:59:00Z,07/10 19:59,961.0,3398.0,2020-07-10T23:59:00Z,492345.0,69920.0,422425.0,56485.0,950.0,11.0,,,44173.0,2086.0,42087.0,,,,,,,,45,1949,2469,492508,4418,492508,10,0,0e1b8b910da899fbc3ea7e9d7af78e1d6da7b121,0,0,0,0,0,
20200712,SD,7499.0,,83109.0,,totalTestsPeopleViral,90608.0,53.0,738.0,,,,,6522.0,B,7/11/2020 18:00,2020-07-11T18:00:00Z,07/11 14:00,109.0,738.0,2020-07-11T18:00:00Z,,,,,,,,90608.0,,,,,,,,,,,46,45,957,90608,1002,90608,0,0,2c7ba670ee00e338be824419dd36a09216c21b3a,0,0,0,0,0,
20200712,TN,61960.0,517.0,956055.0,,posNeg,1018015.0,1184.0,3250.0,,,,,35855.0,A,7/12/2020 15:00,2020-07-12T15:00:00Z,07/12 11:00,741.0,3250.0,2020-07-12T15:00:00Z,1017498.0,71982.0,945516.0,61443.0,714.0,27.0,,,,,,,,,,,,,47,954,9947,1018015,10901,1018015,3,57,345ed58d84655385296f02a8c0bc152fa3f6d4a8,0,0,0,0,0,
20200712,TX,258658.0,,2234096.0,,posNeg,2492754.0,10410.0,,,,,,132638.0,B,7/12/2020 16:30,2020-07-12T16:30:00Z,07/12 12:30,3192.0,,2020-07-12T16:30:00Z,2492754.0,,,258658.0,,,,,217536.0,7521.0,,,,,,,,,48,8196,54934,2492754,63130,2492754,80,0,3cce58f2f0575e8e405f702d036650df3522f77b,0,0,0,0,0,
20200712,UT,29484.0,,385948.0,,totalTestsViral,498119.0,276.0,1824.0,84.0,486.0,,207.0,17303.0,A+,7/12/2020 13:34,2020-07-12T13:34:00Z,07/12 09:34,215.0,1824.0,2020-07-12T13:34:00Z,498119.0,33250.0,464869.0,29484.0,,,,415432.0,,,,,,,505.0,183.0,596.0,192.0,49,629,6266,415432,7519,415432,3,27,292e372fafee35946dce307faf2fea3874237c40,0,0,0,0,0,
20200712,VA,70670.0,2840.0,733375.0,389.0,totalTestEncountersViral,813923.0,1045.0,10355.0,228.0,,101.0,,9310.0,A+,7/11/2020 17:00,2020-07-11T17:00:00Z,07/11 13:00,1966.0,10355.0,2020-07-11T17:00:00Z,,84998.0,,67830.0,1859.0,107.0,813923.0,,,,,,,,,,,,51,888,16822,804434,16007,804045,4,64,005137ae6f0bfb29aa0117bec73f7001a7707f5a,0,0,0,0,0,
20200712,VI,181.0,,3908.0,6.0,posNeg,4089.0,,,,,,,93.0,C,7/12/2020 00:38,2020-07-12T24:38:00Z,07/11 20:38,6.0,,2020-07-12T24:38:00Z,4095.0,,,,6.0,,,,,,,,,,,,,,78,14,268,4095,282,4089,0,0,31fbcbb5852fa24b16630343cf19ae77256aa919,0,0,0,0,0,
20200712,VT,1296.0,,74555.0,,totalTestsViral,91715.0,17.0,,,,,,1089.0,B,7/12/2020 00:00,2020-07-12T24:00:00Z,07/11 20:00,56.0,,2020-07-12T24:00:00Z,91715.0,,,1296.0,56.0,,,75851.0,,,,,,,,,,,50,13,806,75851,1165,75851,0,0,aad13434c72b865856371430b835fd27deedc18a,0,0,0,0,0,
20200712,WA,44675.0,,778827.0,,totalTestEncountersViral,823502.0,326.0,4662.0,,,57.0,,,B,7/10/2020 02:59,2020-07-10T02:59:00Z,07/09 22:59,1424.0,4662.0,2020-07-10T02:59:00Z,,,,44675.0,1424.0,,823502.0,668466.0,,,,,,,,,,,53,334,5048,823502,5382,823502,0,0,17640c62cb874affee828f08954e8cb5e410ce50,0,0,0,0,0,
20200712,WI,39877.0,3429.0,653352.0,148.0,totalTestEncountersViral,882641.0,264.0,3824.0,74.0,800.0,,,28318.0,A+,7/12/2020 16:00,2020-07-12T16:00:00Z,07/12 12:00,827.0,3824.0,2020-07-12T16:00:00Z,,,,36448.0,820.0,7.0,882641.0,689800.0,,,,,,,,,,,55,797,6848,693377,17158,693229,-1,27,0257e9cd7a8038b312c28c348e2cd5ffbae8e2d7,0,0,0,0,0,
20200712,WV,4207.0,116.0,202829.0,,posNeg,207036.0,56.0,,14.0,,7.0,,2806.0,B,7/12/2020 10:00,2020-07-12T10:00:00Z,07/12 06:00,96.0,,2020-07-12T10:00:00Z,206920.0,,,4091.0,,,,,12057.0,,,,,,,,,,54,133,3080,207036,3213,207036,1,0,884e0b663309165bb216f3ed9ef85affe0be336e,0,0,0,0,0,
20200712,WY,1862.0,356.0,38077.0,,posNeg,39939.0,12.0,124.0,,,,,1372.0,B,7/12/2020 12:00,2020-07-12T12:00:00Z,07/12 08:00,21.0,124.0,2020-07-12T12:00:00Z,54917.0,1592.0,53324.0,1506.0,,,,39552.0,,,,,,,,,,,56,23,0,39939,23,39939,0,1,5c871101b197351ca12ab4b4c4dc1c5524bc9cde,0,0,0,0,0,
20200711,AK,1385.0,,141991.0,,totalTestsViral,143376.0,31.0,,,,1.0,,598.0,A,7/11/2020 00:00,2020-07-11T24:00:00Z,07/10 20:00,17.0,,2020-07-11T24:00:00Z,143376.0,,,1385.0,17.0,,,,,,,,,,,,,,02,62,1383,143376,1445,143376,0,0,4b476c9ac9b22d07ca34b2296a5b99966b96a276,0,0,0,0,0,
20200711,AL,51947.0,653.0,450073.0,,totalTestsViral,501367.0,1093.0,6745.0,,904.0,,496.0,25783.0,B,7/10/2020 11:00,2020-07-10T11:00:00Z,07/10 07:00,1114.0,6745.0,2020-07-10T11:00:00Z,501367.0,,,51294.0,1086.0,28.0,,,,,,,,,,,,,01,1439,8365,502020,9767,502020,10,3656,9de05f2802c5d88b97bfc8e9e106deb9e22859df,0,0,0,0,0,
20200711,AR,26803.0,,342846.0,,totalTestsViral,369649.0,402.0,1780.0,,,84.0,265.0,20642.0,A,7/10/2020 19:46,2020-07-10T19:46:00Z,07/10 15:46,313.0,1780.0,2020-07-10T19:46:00Z,369649.0,,,26803.0,,,,,,,,,,,,,,,05,0,4237,369649,4988,369649,0,37,3bf3f6daf7a7423ad4df135051e97ba92918981b,0,0,0,0,0,
20200711,AS,0.0,,816.0,,totalTestsViral,816.0,,,,,,,,C,7/1/2020 00:00,2020-07-01T24:00:00Z,06/30 20:00,0.0,,2020-07-01T24:00:00Z,816.0,,,0.0,,,,,,,,,,,,,,,60,0,0,816,0,816,0,0,54aea9decfd6601f0fe5b67604ca82a8ace68700,0,0,0,0,0,
20200711,AZ,119930.0,697.0,564060.0,,totalTestsPeopleViral,683293.0,3485.0,5750.0,899.0,,620.0,,14394.0,A+,7/11/2020 00:00,2020-07-11T24:00:00Z,07/10 20:00,2151.0,5750.0,2020-07-11T24:00:00Z,,,,119233.0,2030.0,121.0,,683293.0,194948.0,,,,,,,,,,04,3038,11741,683990,14765,683990,69,91,1cdaae70320157825c4c1b07b765cd2aa8caa981,0,0,0,0,0,
20200711,CA,312344.0,,4963351.0,,totalTestsViral,5275695.0,7904.0,,2021.0,,,,,B,7/11/2020 00:00,2020-07-11T24:00:00Z,07/10 20:00,6945.0,,2020-07-11T24:00:00Z,5275695.0,,,312344.0,,,,,,,,,,,,,,,06,8047,91911,5275695,99958,5275695,94,0,4b7b7c78a7491d704ac9c52853486a996a7c66b3,0,0,0,0,0,
20200711,CO,36191.0,3002.0,349670.0,,totalTestEncountersViral,472300.0,328.0,5864.0,,,,,4728.0,A,7/11/2020 01:59,2020-07-11T01:59:00Z,07/10 21:59,1586.0,5864.0,2020-07-11T01:59:00Z,,,,33189.0,,,472300.0,382859.0,117106.0,7740.0,109366.0,,,,,,,,08,666,8055,385861,11375,385861,5,33,b7aea9c4cdf388d31df1751a93460e5376dbb48b,0,0,0,0,0,
20200711,CT,47287.0,1979.0,511101.0,,posNeg,558388.0,77.0,10552.0,,,,,8351.0,B,7/9/2020 20:30,2020-07-09T20:30:00Z,07/09 16:30,4348.0,10552.0,2020-07-09T20:30:00Z,556230.0,,,45308.0,3476.0,871.0,,,,,,,,,,,,,09,0,-73,558388,-73,558388,0,0,e0acd8a1201cbec0cb6201107aef3aefc02a8d88,0,0,0,0,0,
20200711,DC,10801.0,,113249.0,,totalTestEncountersViral,124050.0,92.0,,29.0,,17.0,,1717.0,A+,7/10/2020 00:00,2020-07-10T24:00:00Z,07/09 20:00,568.0,,2020-07-10T24:00:00Z,,,,,,,124050.0,93312.0,,,,,,,,,,,11,58,3108,124050,3166,124050,0,0,0048419dfb78ecd4865deee55dd41a0703368ad4,0,0,0,0,0,
20200711,DE,12743.0,1044.0,121372.0,,totalTestEncountersViral,184699.0,65.0,,13.0,,,,7002.0,A+,7/10/2020 18:00,2020-07-10T18:00:00Z,07/10 14:00,517.0,,2020-07-10T18:00:00Z,,15987.0,,11699.0,460.0,57.0,184699.0,134115.0,,,,,,,,,,,10,91,1316,134115,4637,134115,0,0,3ec960aa934136f5f95f21111e8a40df2e83633c,0,0,0,0,0,
20200711,FL,250283.0,,2220788.0,2040.0,totalTestEncountersViral,2788787.0,7186.0,18341.0,,,,,,A,7/11/2020 09:25,2020-07-11T09:25:00Z,07/11 05:25,4301.0,18341.0,2020-07-11T09:25:00Z,3029149.0,318664.0,2703554.0,,4301.0,,2788787.0,2477810.0,,,,297009.0,12002.0,284980.0,,,,,12,10274,43312,2473111,77508,2471071,98,425,9671fa91c2a766324864ed28a784d67e101035c2,0,0,0,0,0,
20200711,GA,114401.0,,950472.0,,totalTestsViral,1064873.0,2446.0,13205.0,,2610.0,,,,A,7/11/2020 14:50,2020-07-11T14:50:00Z,07/11 10:50,2996.0,13205.0,2020-07-11T14:50:00Z,1064873.0,103672.0,961201.0,114401.0,,,,,180366.0,9270.0,,,,,,,,,13,3190,15335,1064873,18525,1064873,31,268,71279878aa12eb3966927a038323a783408c1d10,0,0,0,0,0,
20200711,GU,312.0,8.0,16667.0,,posNeg,16979.0,3.0,,,,,,202.0,B,7/10/2020 23:15,2020-07-10T23:15:00Z,07/10 19:15,5.0,,2020-07-10T23:15:00Z,16858.0,,,304.0,,,,16971.0,142.0,2.0,,,,,,,,,66,2,111,16979,113,16979,0,0,4563058962de5e95b4d86b149337475cd046ce77,0,0,0,0,0,
20200711,HI,1158.0,,91076.0,,totalTestEncountersViral,108406.0,,125.0,,,,,847.0,D,7/10/2020 18:00,2020-07-10T18:00:00Z,07/10 14:00,19.0,125.0,2020-07-10T18:00:00Z,109096.0,1114.0,,,,,108406.0,92234.0,,,,,,,,,,,15,28,1611,92234,1975,92234,0,2,9ef6ee39abfbab07df94beea5c512eb9167c5a80,0,0,0,0,0,
20200711,IA,34647.0,,333714.0,,posNeg,368361.0,178.0,,56.0,,25.0,,26104.0,A+,7/11/2020 00:00,2020-07-11T24:00:00Z,07/10 20:00,748.0,,2020-07-11T24:00:00Z,,,,34647.0,,,,369503.0,,,,35213.0,2423.0,32755.0,,,,,19,663,5450,368361,6113,368361,5,0,80922284e00a63b3793dcc5e29d846f37b9324cc,0,0,0,0,0,
20200711,ID,9928.0,709.0,112421.0,,totalTestsPeopleViral,121640.0,122.0,449.0,33.0,138.0,,,3066.0,A,7/10/2020 19:00,2020-07-10T19:00:00Z,07/10 15:00,101.0,449.0,2020-07-10T19:00:00Z,,,,9219.0,81.0,20.0,,121640.0,,,,,,,,,,,16,500,3771,122349,4250,122349,1,17,107210e1913924f3feee3ddb792e145ac5141404,0,0,0,0,0,
20200711,IL,154094.0,1132.0,1791126.0,,posNeg,1945220.0,1398.0,,321.0,,139.0,,,A,7/11/2020 00:00,2020-07-11T24:00:00Z,07/10 20:00,7369.0,,2020-07-11T24:00:00Z,1944088.0,,,152962.0,7168.0,201.0,,,,,,,,,,,,,17,1195,31150,1945220,32345,1945220,24,0,04ab7f7f447066f6e3be1a71a37166bd40b83e9b,0,0,0,0,0,
20200711,IN,51079.0,,507067.0,,totalTestsViral,728990.0,714.0,7458.0,237.0,1577.0,72.0,,38441.0,A+,7/10/2020 23:59,2020-07-10T23:59:00Z,07/10 19:59,2756.0,7458.0,2020-07-10T23:59:00Z,728990.0,54645.0,,,2563.0,193.0,,558146.0,,,,,,,,,,,18,779,6805,558146,13575,558146,8,0,836fd186b3d0980e430792c2ad7f8aaa07677cc3,0,0,0,0,0,
